lat,lng
22.90879,120.6493
23.09224,120.61227
23.06607,120.59478
23.09381,120.58869
23.06811,120.56589
23.04922,120.57358
23.12501,120.62712
23.15394,120.63951
23.00072,120.54746
23.03548,120.53639
23.02299,120.58926
22.99072,120.58872
22.97628,120.55969
22.96072,120.54719
22.93569,120.53276
22.97234,120.5402
23.0022,120.50247
23.01302,120.51834
22.96025,120.49722
22.98499,120.49327
22.98676,120.50372
22.96054,120.47994
22.94154,120.46225
22.94279,120.46269
22.91408,120.45135
22.9318,120.44119
22.92012,120.42955
22.89702,120.45855
22.928,120.47666
22.95845,120.45479
22.97781,120.46347
22.99418,120.46744
22.90021,120.43611
22.94002,120.44188
22.91518,120.68329
22.9093,120.68074
22.99734,120.72411
23.16635,120.7676
23.07155,120.7947
23.10769,120.68381
23.16336,120.69272
23.17767,120.80196
23.21705,120.80376
23.15903,120.76419
23.36312,120.89788
23.21763,120.69304
23.25253,120.69584
23.21763,120.69304
24.75259,121.75405
24.74939,121.75343
24.73907,121.7447
24.72813,121.74362
24.73707,121.75712
24.72116,121.76387
24.72932,121.76942
24.74317,121.77334
24.74896,121.76358
24.75176,121.77628
24.7593,121.78042
24.75912,121.76241
24.75686,121.75467
24.75727,121.75495
24.76176,121.75907
24.76246,121.75665
24.76313,121.75522
24.76854,121.76608
24.77603,121.75266
24.767,121.74971
24.76897,121.73909
24.76332,121.75343
24.75981,121.75226
24.75895,121.74814
24.75558,121.7491
24.75758,121.73828
24.75239,121.74934
24.75059,121.7372
24.74661,121.74128
24.75026,121.74755
24.74698,121.75126
24.74975996,121.7543801
24.74975996,121.7543801
24.74994,121.73333
24.74975996,121.7543801
24.74975996,121.7543801
24.74975996,121.7543801
24.74975996,121.7543801
24.67767,121.77402
24.676,121.77778
24.67042,121.79291
24.67006,121.78112
24.6714,121.77331
24.66944,121.77068
24.67203,121.76758
24.67381,121.76646
24.67608,121.76267
24.66819,121.75969
24.67675,121.75826
24.6778,121.76633
24.6798,121.76852
24.67703,121.7703
24.68278,121.77139
24.6866,121.76253
24.69634,121.75692
24.68163,121.76168
24.67968,121.75278
24.67162,121.75887
24.67468,121.77327
24.67504,121.76868
24.67351,121.76947
24.64296,121.82664
24.64251,121.83858
24.62728,121.83675
24.62864,121.84286
24.61361,121.84921
24.61674,121.83613
24.62342,121.82648
24.60302,121.81423
24.6013,121.83478
24.60572,121.85249
24.59954,121.84841
24.60517,121.86803
24.59098,121.85319
24.59386,121.84702
24.56835,121.85
24.56976,121.83103
24.58237,121.86709
24.59274,121.85764
24.57945,121.86419
24.57924,121.86712
24.58082,121.86925
24.58345,121.87268
24.48929,121.84295
24.46351,121.79683
24.4607,121.81203
24.5948,121.84227
24.98,121.94865
24.95967,121.90844
24.94234,121.86054
24.93028,121.88505
24.90668,121.85246
24.8879,121.84877
24.87447,121.83813
24.8746,121.82328
24.85612,121.8308
24.8596,121.82667
24.86006,121.82423
24.85409,121.82139
24.85571,121.82546
24.82539,121.82103
24.85132,121.81772
24.86343,121.81615
24.88469,121.80591
24.86936,121.78336
24.84744,121.79358
24.84457,121.80897
24.83945,121.81704
24.83234,121.80745
24.85493,121.77921
24.94326,121.88309
24.83897,121.78066
24.83689,121.7723
24.8248,121.77476
24.84038,121.73981
24.81963,121.76985
24.82001,121.77191
24.81347,121.78878
24.81809,121.81355
24.79728,121.78884
24.81462,121.76372
24.82014,121.7303
24.80258,121.76096
24.79347,121.77173
24.7805,121.76925
24.78925,121.75767
24.78719,121.75157
24.80373,121.71654
24.78454,121.69299
24.74433,121.79067
24.72641,121.78417
24.72206,121.80427
24.72523,121.82436
24.74146,121.81464
24.75295,121.8152
24.77191,121.81558
24.75383,121.80361
24.77602,121.79898
24.76461,121.78789
24.78253,121.78769
24.78669,121.8098
24.79971,121.81535
24.73512,121.79839
24.7429,121.72252
24.73675,121.71842
24.72835,121.73133
24.71499,121.73881
24.71484,121.71127
24.71176,121.69275
24.72592,121.68049
24.72639,121.62687
24.75408,121.70892
24.75776,121.72143
24.77937,121.70048
24.76769,121.72735
24.75456,121.69545
24.7378,121.69245
24.74361,121.69627
24.75202,121.64672
24.65787,121.80181
24.64703,121.78973
24.64837,121.80624
24.6411,121.81276
24.63004,121.81782
24.62423,121.80779
24.63167,121.79627
24.63155,121.79339
24.63574,121.79042
24.61739,121.79271
24.62917,121.77109
24.63818,121.76549
24.6472,121.75701
24.62599,121.74548
24.65509,121.76239
24.65412,121.77593
24.66192,121.78033
24.66276,121.76182
24.65797,121.74792
24.64369,121.74147
24.66288,121.73535
24.67837,121.74715
24.6813,121.73598
24.635,121.7145
24.70604,121.78099
24.70487,121.77339
24.7131,121.7555
24.69885,121.76799
24.69502,121.77687
24.69001,121.77247
24.68202,121.78507
24.6885,121.79241
24.7035,121.79715
24.67849,121.80874
24.69108,121.81538
24.70663,121.82262
24.66028,121.81983
24.65592,121.83398
24.68616,121.83092
24.64513,121.59502
24.65407,121.62027
24.66886,121.61747
24.65819,121.63481
24.67513,121.63635
24.65787,121.64843
24.65546,121.65278
24.67358,121.6615
24.65353,121.67138
24.65999,121.7054
24.67382,121.69949
24.68532,121.65712
24.68929,121.6725
24.6777,121.68434
24.68381,121.70568
24.69603,121.70337
24.69497,121.72712
24.70152,121.7463
24.59604,121.68617
24.68838,121.59521
24.65805,121.5746
24.6226,121.62923
24.6503,121.47388
24.57671,121.55126
24.54251,121.51089
24.46435,121.39826
24.41715,121.36654
24.55458,121.46724
24.55179,121.75697
24.47472,121.7862
24.56542,121.79874
24.50354,121.75791
24.46783,121.75602
24.49886,121.56617
24.34738,121.73237
24.82712,120.99439
24.81699,121.0201
24.80562,121.02678
24.81356,121.03182
24.8023,121.04283
24.80324,121.05149
24.8367,121.01946
24.83695,121.01546
24.83772,121.00239
24.84815,121.01059
24.84609,120.99722
24.84757,120.98939
24.85021,120.97548
24.83807,120.98101
24.84952,120.95965
24.8499,120.94425
24.86214,120.9754
24.86226,120.94565
24.85686,120.99547
24.87236,120.96089
24.8249,121.02828
24.83622,120.99748
24.83766,120.9624
24.827,121.008
24.82363,121.00138
24.83678,121.0091
24.80901,121.04626
24.83953,121.0035
24.83953,121.0035
24.83953,121.0035
24.83953,121.0035
24.7906,121.17713
24.79346,121.17276
24.78815,121.17669
24.8016,121.17378
24.81875,121.18716
24.80711,121.15837
24.78776,121.16154
24.79859,121.2013
24.77124,121.19181
24.7614,121.18956
24.76484,121.22734
24.76887,121.25607
24.74895,121.21059
24.81679,121.15398
24.81391,121.12757
24.78454,121.14142
24.78324,121.12464
24.8034,121.12055
24.78957,121.21869
24.76238,121.16911
24.82829,121.13913
24.8053,121.10096
24.80745,121.08273
24.82532,121.04851
24.82151,121.09837
24.83821,121.09136
24.83669,121.07571
24.82575,121.07227
24.83049,121.08029
24.82862,121.0762
24.82988,121.07315
24.84212,121.05601
24.84735,121.03729
24.84654,121.06696
24.85776,121.08775
24.83694,121.12007
24.85896,121.11166
24.87244,121.13673
24.85217,121.13624
24.85741,121.15105
24.65341,121.11928
24.66216,121.10217
24.69457,121.09753
24.70385,121.09214
24.7191,121.09889
24.7368,121.09183
24.72471,121.08088
24.73865,121.09353
24.73692,121.08776
24.73671,121.08462
24.74087,121.0914
24.7368,121.09183
24.74153,121.10154
24.74153,121.07509
24.7561,121.06518
24.77753,121.03994
24.79274,121.04118
24.76166,121.03522
24.77008,121.05384
24.73397,121.09603
24.73182,121.09769
24.73692,121.09355
24.74809,121.08267
24.74246,121.08405
24.76412,121.07552
24.90103,121.04491
24.90339,121.04584
24.90525,121.05015
24.89832,121.03344
24.89022,121.05143
24.90618,121.03336
24.91964,121.03664
24.89831083,121.073367
24.88620307,121.0948774
24.88032,121.0762
24.88212,121.05483
24.87212,121.05927
24.88182,121.01516
24.8759,121.02162
24.86451,121.0077
24.86675,121.03208
24.89016,121.03623
24.90087,121.04782
24.9261,121.04183
24.8643,121.02358
24.71519,121.12236
24.69534,121.11248
24.67394,121.12399
24.68768,121.14119
24.70153,121.1553
24.70576,121.18217
24.73014,121.18429
24.74227,121.16242
24.71736,121.14359
24.72654,121.13316
24.71951,121.16317
24.93684,121.03356
24.93441,121.01616
24.92011,121.01093
24.92575,120.99396
24.90733,121.01
24.92802,120.9811
24.89564,121.00536
24.89503,120.99013
24.91418,120.97648
24.881,121.00033
24.86968,120.98871
24.88332,120.97697
24.89438,120.96557
24.90187,120.98492
24.87192,120.99513
24.90187,120.98492
24.8857,120.99181
24.73925,121.12673
24.75149,121.14206
24.73262,121.1158
24.75419,121.11961
24.75402,121.10054
24.76678,121.10053
24.77563,121.10445
24.78324,121.09812
24.764,121.08611
24.77573,121.079
24.78534,121.07316
24.8011,121.06614
24.76766,120.98856
24.7657,120.99115
24.73383,120.9943
24.73268,120.97732
24.72232,120.94524
24.7192,120.95957
24.73762,121.05082
24.7657,120.99115
24.72128,121.02036
24.7657,120.99115
24.70126,121.05757
24.69854,121.05703
24.70723,121.04296
24.70183,121.05634
24.68503,121.04199
24.68642,121.06335
24.69162,121.07696
24.66167,121.05195
24.64447,121.07271
24.68423,121.02567
24.69687,121.03174
24.70475,121.00661
24.69549,120.98178
24.65536,121.0237
24.67819,120.99779
24.68887,121.18268
24.7263,121.22026
24.71603,121.2781
24.64272,121.19269
24.67602,121.25202
24.6588,121.30354
24.57262,121.31305
24.61823,121.09921
24.65862,121.16555
24.62863,121.16143
24.5382,121.12305
24.5593,120.82129
24.56324,120.82148
24.55726,120.81951
24.56605,120.82966
24.56258,120.83439
24.5517,120.82798
24.55692,120.82892
24.55397,120.81745
24.55097,120.81088
24.5559,120.81735
24.5558,120.81178
24.55183,120.81793
24.54549,120.82192
24.54586,120.81495
24.56842,120.82439
24.5711,120.82073
24.57061,120.82817
24.5755,120.83829
24.57911,120.82404
24.57551,120.79613
24.56977,120.81276
24.56242,120.81159
24.53738,120.81545
24.55352,120.80007
24.58767,120.8225
24.5844,120.83465
24.52252,120.79314
24.58557,120.81168
24.69859,120.96178
24.68071,120.96667
24.6791,120.94524
24.68183,120.93215
24.69953,120.93944
24.69208,120.92689
24.68953,120.91879
24.68785,120.91445
24.69177,120.9092
24.68231,120.90933
24.68511,120.90853
24.68527,120.90687
24.68007,120.89692
24.6869,120.89883
24.69816,120.88809
24.70188,120.91229
24.69366,120.90298
24.6829,120.88794
24.67263,120.88865
24.67115,120.92968
24.66616,120.90772
24.66254,120.88045
24.65073,120.88262
24.65648,120.89158
24.63731,120.89594
24.68469,120.90361
24.67853,120.90162
24.69552,120.9132
24.69671,120.91773
24.69008,120.91219
24.69824,120.89687
24.68694,120.91336
24.447,120.66909
24.44047,120.65595
24.44563,120.65652
24.45326,120.64717
24.45674,120.65251
24.44081,120.6491
24.44512,120.64239
24.43648,120.63906
24.43529,120.65758
24.42517,120.66744
24.43724,120.68229
24.42841,120.70085
24.41936,120.64874
24.43992,120.65367
24.41326,120.68175
24.4263,120.67664
24.40001,120.71813
24.41427,120.72253
24.40346,120.67868
24.39509,120.69464
24.43992,120.65367
24.38602,120.69179
24.38927,120.71414
24.39149,120.67743
24.41544,120.6593
24.48983,120.68157
24.49038,120.67427
24.48504,120.68969
24.471,120.69079
24.47606,120.71829
24.4808,120.67463
24.46637,120.71434
24.4547,120.7399
24.4411,120.73163
24.42084,120.73456
24.44598,120.71026
24.46223,120.66491
24.45894,120.68299
24.49274,120.70937
24.48407,120.7363
24.49964,120.74185
24.53297,120.72331
24.51269,120.70871
24.51589,120.69081
24.54544,120.70026
24.54903,120.71764
24.56284,120.71387
24.56596,120.70692
24.49636,120.69056
24.68586,120.87726
24.68918,120.87825
24.68387,120.87714
24.69021,120.88546
24.67347,120.8713
24.68976,120.87117
24.69486,120.87262
24.69244,120.85943
24.69947,120.86693
24.70107,120.88151
24.68199,120.8662
24.68575,120.86705
24.68918,120.85747
24.68409,120.85352
24.67746,120.86514
24.67964,120.85273
24.66973,120.84466
24.68369,120.87443
24.71072,120.89728
24.70995,120.91794
24.72014,120.87746
24.72465,120.90413
24.69623,120.87751
24.68369,120.87443
24.68369,120.87443
24.61475,120.78094
24.61446,120.78791
24.61734,120.79186
24.60801,120.80186
24.6239,120.77828
24.60002,120.82868
24.61077,120.82832
24.62075,120.81974
24.61436,120.8164
24.61066,120.80876
24.62861,120.80248
24.64797,120.7977
24.6441,120.81481
24.65974,120.81009
24.65478,120.78661
24.64664,120.77984
24.63544,120.77144
24.62481,120.76062
24.60803,120.76654
24.59485,120.78312
24.59545,120.75152
24.60529,120.73873
24.5856,120.72831
24.31238,120.82628
24.30592,120.82261
24.30714,120.8514
24.32436,120.8248
24.33328,120.82615
24.35174,120.87165
24.31696,120.83605
24.30896,120.82687
24.29771,120.86449
24.32505,120.80199
24.32983,120.87691
24.42096,120.8708
24.42482,120.86508
24.43044,120.88405
24.44563,120.87519
24.40794,120.90207
24.41816,120.86107
24.40392,120.84822
24.39728,120.86631
24.37748,120.89584
24.36756,120.86808
24.37538,120.83603
24.35459,120.8128
24.50197,120.82607
24.49664,120.83188
24.49673,120.82501
24.49381,120.85133
24.50454,120.81631
24.51217,120.82496
24.4786,120.81669
24.4767,120.83131
24.48626,120.8288
24.45469,120.85102
24.47561,120.8553
24.52514,120.81966
24.51866,120.82596
24.53005,120.8258
24.53708,120.8309
24.51657,120.83932
24.54485,120.83845
24.5116,120.84744
24.53314,120.87327
24.49795,120.78935
24.48161,120.79126
24.51134,120.79129
24.44956,120.77786
24.4685,120.76438
24.49366,120.77391
24.4951,120.80392
24.45546,120.81683
24.43972,120.81233
24.41084,120.81472
24.61193,121.02932
24.59,120.9905
24.57241,120.99864
24.61745,121.00897
24.6389,121.00128
24.62818,120.98523
24.63434,120.96211
24.53085,120.98466
24.56004,121.03666
24.57504,120.85154
24.57268,120.86773
24.59365,120.86673
24.59325,120.84756
24.55553,120.85104
24.55158,120.87273
24.58475,120.90316
24.56429,120.8884
24.40987,120.76487
24.41275,120.77038
24.41275,120.77038
24.3953,120.77018
24.37613,120.75141
24.3648,120.78092
24.34423,120.75661
24.50359,120.76847
24.52173,120.76088
24.52374,120.77551
24.53394,120.74873
24.55757,120.77509
24.5401,120.77364
24.55237,120.74332
24.57898,120.76453
24.56611,120.73927
24.63559,120.86095
24.61699,120.87032
24.6117,120.84403
24.62222,120.88831
24.6095,120.89202
24.60273,120.90941
24.65555,120.86421
24.65507,120.85553
24.64292,120.82939
24.65617,120.96061
24.67008,120.95326
24.66512,120.97596
24.64907,120.99515
24.64535,120.96333
24.61116,120.95875
24.62397,120.91852
24.64083,120.93013
24.58558,120.96302
24.55683,120.93429
24.53716,120.93229
24.51859,120.92284
24.49867,120.90746
24.48176,120.89256
24.46463,120.88822
24.49812,120.9497
24.47076,120.97793
24.44662,120.93249
24.42115,120.91084
24.41,120.9718
24.3854,120.96579
24.36454,120.96029
24.34424,120.9367
24.08485,120.54621
24.08067,120.54223
24.08514,120.5414
24.08305,120.54121
24.08522,120.54349
24.08569,120.54992
24.08709,120.54697
24.09124,120.53888
24.08734,120.54097
24.08322,120.55033
24.0806,120.54601
24.08266,120.54747
24.07835,120.54361
24.08067,120.54223
24.0789,120.54128
24.07784,120.5368
24.07745,120.53883
24.0751,120.53678
24.07519,120.53851
24.0774,120.53183
24.08229,120.5305
24.08502,120.53776
24.08703,120.53538
24.09051,120.53281
24.0804,120.53832
24.06621,120.51229
24.05873,120.51014
24.05642,120.52777
24.05836,120.51765
24.08067,120.54223
24.0678,120.52564
24.06526,120.56706
24.07636,120.55595
24.07527,120.54683
24.07659,120.54176
24.07462,120.5415
24.07089,120.5538
24.07356,120.54422
24.08067,120.54223
24.06933,120.53959
24.05848,120.55053
24.05777,120.5329
24.07309,120.53653
24.07068,120.53673
24.07068,120.54367
24.06923,120.55085
24.06235,120.55019
24.06716,120.54756
24.07223,120.54118
24.07941,120.5807
24.08887,120.5777
24.06716,120.57842
24.07637,120.58921
24.07768,120.59886
24.08199,120.57252
24.08698,120.56418
24.09925,120.58767
24.10057,120.57262
24.08067,120.54223
24.10682,120.54933
24.09791,120.54487
24.09624,120.55209
24.09802,120.5593
24.07727,120.56493
24.08839,120.55468
24.05028,120.6003
24.05121,120.61506
24.07219,120.61676
24.09351,120.60702
24.06575,120.60359
24.07264,120.59962
24.07069,120.52144
24.06829,120.53124
23.95624,120.5765
23.95168,120.57814
23.95892,120.57495
23.96342,120.57483
23.96118,120.57431
23.96429,120.56971
23.95732,120.57289
23.95808,120.5704
23.95101,120.57527
23.95003,120.57062
23.95493,120.5658
23.95969,120.56637
23.96847,120.56563
23.96615,120.55986
23.96709,120.55055
23.97749,120.55524
23.95664,120.58771
23.96486,120.58144
23.97021,120.58116
23.93986,120.57194
23.94445,120.5695
23.94365,120.57937
23.93083,120.58418
23.94413,120.58517
23.94983,120.59502
23.95381,120.60396
23.93723,120.61071
23.94504,120.61795
23.95533,120.60992
23.95886,120.57461
23.96236,120.60449
23.96275,120.59503
23.9789,120.58248
23.96698,120.60514
23.97648,120.60042
23.98137,120.5974
23.9705,120.57813
23.96689,120.57402
23.97176,120.5715
23.95792,120.58346
23.95691,120.5803
24.05344,120.43251
24.05577,120.43402
24.05571,120.4312
24.05928,120.43224
24.06188,120.44757
24.05735,120.46709
24.06307,120.43896
24.06935,120.39837
24.06399,120.4328
24.05787,120.42947
24.05984,120.43022
24.05628,120.43635
24.05193,120.43802
24.05227,120.43578
24.05004,120.43624
24.05234,120.43512
24.04995,120.43387
24.04569,120.43926
24.09136,120.48285
24.08993,120.47234
24.07447,120.46562
24.0768,120.47987
24.10284,120.43314
24.09534,120.46333
24.11455,120.44219
24.08285,120.42656
24.07894,120.45253
24.0949,120.44516
24.06775,120.43539
24.11562,120.50714
24.10767,120.50286
24.11262,120.49649
24.11582,120.49793
24.11467,120.49195
24.11681,120.4867
24.12213,120.50616
24.12356,120.52215
24.10513,120.48354
24.0822,120.50536
24.09834,120.50462
24.09044,120.50576
24.0857,120.49496
24.09806,120.49308
24.10769,120.4939
24.09189,120.51625
24.10198,120.51774
24.09322,120.52511
24.10943,120.5157
24.1197,120.52512
24.09663,120.5343
24.10308,120.53232
24.11182,120.54116
24.1182,120.53471
24.10826,120.53265
24.13428,120.50788
24.14658,120.51692
24.15231,120.51145
24.13442,120.51935
24.12373,120.49281
24.13273,120.48963
24.10367,120.49327
23.87894,120.52517
23.87672,120.5226
23.86978,120.5229
23.86832,120.52492
23.8569,120.52867
23.87408,120.52736
23.87067,120.53417
23.8788,120.53777
23.87037,120.54444
23.86626,120.51923
23.87438,120.51547
23.88291,120.50463
23.88466,120.51477
23.85762,120.53978
23.85581,120.5576
23.96223,120.48103
23.95991,120.4809
23.96345,120.4779
23.96002,120.47805
23.9704,120.4799
23.98063,120.46946
23.96613,120.46928
23.96166,120.46249
23.95052,120.47338
23.9529,120.47875
23.9579,120.47608
23.95358,120.46611
23.95063,120.45523
23.96664,120.49782
23.96633,120.50542
23.95633,120.50425
23.95446,120.48593
23.9645,120.48688
23.94628,120.50881
23.94785,120.48949
23.93984,120.50204
23.9488,120.49576
23.93605,120.49249
23.93237,120.47345
23.93483,120.48156
23.83795,120.60521
23.85605,120.61894
23.8528,120.60811
23.86523,120.60542
23.87484,120.60782
23.87077,120.59454
23.87161,120.58729
23.87582,120.57591
23.8618,120.59039
23.85835,120.58671
23.85624,120.59288
23.8528,120.59195
23.84623,120.59882
23.84302,120.59656
23.8323,120.59441
23.82576,120.59425
23.83513,120.58221
23.843,120.58972
23.85677,120.58036
23.84576,120.57369
23.86879,120.56157
23.88561,120.56639
23.89549,120.37273
23.8931,120.36662
23.89791,120.36308
23.91514,120.37043
23.8783,120.35143
23.86766,120.36241
23.87958,120.37424
23.87049,120.39042
23.88675,120.39835
23.89026,120.3864
23.90069,120.39561
23.90974,120.39061
23.94503,120.39175
23.93205,120.39737
23.97133,120.41015
23.96048,120.40929
23.95134,120.41975
23.97024,120.42639
23.94085,120.43028
23.94167,120.45064
23.91918,120.43792
23.92763,120.41381
23.90908,120.42262
23.89038,120.41919
23.90118,120.40743
23.88542,120.44207
23.88559,120.42559
24.14704,120.44708
24.14055,120.46723
24.13917,120.43766
24.12622,120.45749
24.12866,120.42605
24.11343,120.47007
24.12408,120.47363
24.13588,120.47974
24.14537,120.47212
24.15432,120.45693
24.14242,120.49464
24.16969,120.51053
24.14487,120.47924
24.14955,120.47772
24.17248,120.4833
24.18758,120.49055
24.17463,120.5019
24.14923,120.48696
24.1624,120.47634
24.16053,120.49029
24.15402,120.49695
24.14043,120.50157
24.02429,120.453
24.03335,120.45025
24.04232,120.47798
24.03546,120.47328
24.0167,120.46758
24.02273,120.4727
24.01832,120.48803
24.01361,120.48729
24.04402,120.45783
24.04881,120.44856
24.02708,120.42809
24.00664,120.42021
24.00684,120.40828
24.01498,120.40042
24.02773,120.40541
24.0338,120.38978
24.04479,120.39518
24.04958,120.41235
24.04892,120.42619
24.03937,120.42301
24.03139,120.43889
24.04099,120.43777
24.0356,120.51767
24.04801,120.51139
24.02976,120.51165
24.01525,120.52361
24.00528,120.51864
24.0425,120.49932
24.05236,120.49283
24.06713,120.49725
24.06719,120.48834
24.03425,120.49241
24.0244,120.49203
24.02168,120.50484
24.01241,120.50549
24.00166,120.50465
24.02164,120.53741
24.01706,120.54508
24.01118,120.55449
24.02272,120.52803
24.03297,120.52897
24.03246,120.53573
24.03927,120.53263
24.04666,120.52677
24.03332,120.55453
24.04045,120.54376
24.04921,120.54255
24.05022,120.56648
24.02617,120.55709
24.02439,120.5765
24.03489,120.5776
24.0114,120.56786
24.02181,120.57525
24.01218,120.58717
24.03495,120.60769
24.03071,120.61009
24.02813,120.6187
24.02212,120.62491
24.01353,120.62926
24.01399,120.65755
24.01479,120.62102
24.00431,120.63113
23.99025,120.6382
23.97646,120.64259
24.01244,120.62034
24.00512,120.61972
23.99051,120.62088
23.97068,120.63687
24.02422,120.60412
23.99698,120.54342
24.0082,120.53743
23.98726,120.54844
24.00037,120.53279
23.97578,120.53442
23.99314,120.55327
23.98075,120.57084
24.00293,120.58262
23.98571,120.53922
23.99,120.52634
23.98873,120.56483
24.00525,120.55026
23.98363,120.51631
23.98341,120.55902
23.98878,120.5916
23.99613,120.58822
24.00011,120.47186
23.99351,120.47887
24.00013,120.4633
23.99993,120.48767
23.99121,120.49809
23.97862,120.4996
23.98719,120.48814
23.98653,120.47375
23.98573,120.46854
24.00013,120.4633
24.0017,120.4611
24.00464,120.44893
24.01342,120.45411
24.01828,120.44462
24.014,120.43824
24.0016,120.43261
23.99021,120.42194
23.98131,120.42953
23.97773,120.43949
23.9882,120.44693
23.97355,120.45298
23.98399,120.45993
23.94704,120.54051
23.95205,120.53679
23.95567,120.54457
23.96754,120.54022
23.95862,120.55337
23.95432,120.56095
23.95019,120.5575
23.93826,120.55032
23.94475,120.55515
23.94021,120.53775
23.93315,120.53869
23.95282,120.54388
23.95282,120.54388
23.95282,120.54388
23.93707,120.51356
23.95478,120.51552
23.96652,120.53015
23.97229,120.51807
23.97577,120.53316
23.95282,120.54388
23.92122,120.54722
23.92339,120.54698
23.91849,120.54239
23.92552,120.54129
23.9135,120.54325
23.90573,120.54143
23.91367,120.55028
23.90656,120.55736
23.9268,120.55111
23.93517,120.55586
23.91265,120.55965
23.92705,120.55831
23.91794,120.56441
23.92173,120.56972
23.93334,120.56879
23.91594,120.53572
23.91843,120.52843
23.91613,120.51913
23.92706,120.52814
23.9273,120.53413
23.93283,120.52546
23.92452,120.51836
23.92348,120.51467
23.92613,120.50333
23.90712,120.58789
23.89985,120.59714
23.89695,120.61834
23.90032,120.58079
23.90866,120.59619
23.9073,120.61818
23.89348,120.58747
23.91708,120.58663
23.91283,120.60786
23.89132,120.58444
23.91376,120.576
23.91386,120.62164
23.88522,120.58179
23.92682,120.57696
23.91849,120.62053
23.8809,120.58519
23.90081,120.57146
23.92065,120.60973
23.89587,120.59343
23.88341,120.60884
23.92419,120.6109
23.90627,120.59244
23.88822,120.61164
23.92999,120.60782
23.82843,120.62137
23.82062,120.62407
23.81149,120.59711
23.80331,120.59967
23.81345,120.61651
23.81084,120.62168
23.79832,120.60345
23.80946,120.61608
23.79734,120.62177
23.80964,120.62953
23.8064,120.64135
23.79263,120.63209
23.79115,120.64354
23.80236,120.64813
23.80417,120.66883
23.83498,120.60857
23.82874,120.60166
23.89728,120.52511
23.90232,120.51548
23.88836,120.52923
23.88167,120.55022
23.89042,120.56458
23.89863,120.56055
23.89919,120.5518
23.89094,120.55949
23.89095,120.55015
23.89049,120.54094
23.89739,120.53917
23.9029,120.53569
23.90652,120.5285
23.91075,120.51813
23.91515,120.50616
23.91336,120.4887
23.90582,120.50093
23.90063,120.50209
23.89668,120.50856
23.89085,120.52047
23.89109,120.48865
23.9059,120.475
23.88961,120.47924
23.89126,120.46229
23.90452,120.45871
23.89863,120.4498
23.88765,120.45821
23.88204,120.4698
23.88034,120.46229
23.87372,120.49308
23.87317,120.47254
23.85996,120.48157
23.85794,120.4681
23.85221,120.45063
23.84647,120.45833
23.83786,120.46587
23.86818,120.45046
23.92874,120.32064
23.92578,120.31653
23.9218,120.32369
23.92177,120.31438
23.9152,120.34584
23.91176,120.35763
23.94348,120.3277
23.9329,120.34532
23.90061,120.32705
23.90041,120.34204
23.88665,120.33572
23.89212,120.33005
23.92406,120.32008
23.90343,120.30987
23.96621,120.34448
23.96583,120.33491
23.95923,120.32798
23.95577,120.33822
23.95115,120.34891
23.98149,120.35186
23.93597,120.37837
23.94121,120.36564
23.96213,120.39209
23.97329,120.37098
23.98154,120.38456
24.00741,120.37484
23.83688,120.3544
23.86075,120.33956
23.85375,120.32856
23.86399,120.3202
23.85395,120.32034
23.86757,120.31019
23.83621,120.32053
23.84031,120.3075
23.84818,120.28298
23.84842,120.29796
23.8523,120.32072
23.86544,120.29669
23.86235,120.27603
23.88187,120.31087
23.88547,120.30039
23.86096,120.41872
23.86259,120.4262
23.87452,120.4077
23.88544,120.40957
23.86529,120.43085
23.84667,120.43437
23.83082,120.44639
23.83893,120.42733
23.8401,120.41768
23.86019,120.39872
23.85025,120.40656
23.84003,120.39821
23.84707,120.38485
23.84821,120.37505
23.84095,120.48393
23.85629,120.51076
23.81661,120.54107
23.8235,120.46358
23.84991,120.48041
23.83615,120.5236
23.81027,120.52074
23.85882,120.49068
23.83914,120.53816
23.81309,120.50795
23.84539,120.49541
23.83357,120.55583
23.81378,120.4908
23.85965,120.50136
23.81706,120.5613
23.82787,120.50538
23.84024,120.50554
23.81298,120.58507
23.8301,120.47895
23.91011,120.68824
23.91202,120.68514
23.91177,120.6821
23.9102,120.6858
23.90908,120.68518
23.90833,120.68677
23.907,120.68528
23.91844,120.68689
23.9127,120.66904
23.92177,120.69941
23.9358,120.72288
23.91469,120.69093
23.91065,120.70455
23.89315,120.71115
23.90254,120.67206
23.90358,120.68899
23.88845,120.68112
23.89425,120.67406
23.90799,120.64297
23.89377,120.64636
23.92862,120.64291
23.9436,120.63781
23.91958,120.66692
23.93184,120.67431
23.93231,120.66452
23.94377,120.65175
23.94871,120.68708
23.94314,120.67917
23.93598,120.70244
23.93832,120.68823
23.95223,120.6948
23.94909,120.70154
23.94149,120.70507
23.95677,120.68461
23.96513,120.97114
23.96738,120.96801
23.97144,120.96706
23.96916,120.9716
23.95719,120.96451
23.96704,120.95826
23.96098,120.96087
23.97235,120.95732
23.98488,120.96187
23.95882,120.98269
23.94339,120.97973
23.92641,120.9906
23.93723,120.95887
23.95241,120.95055
23.94156,120.92483
23.95174,120.89261
23.96949,120.92654
23.97422,120.94359
23.97821,120.93038
23.98395,120.94381
24.00273,120.9161
24.00886,120.93539
24.03552,120.94562
24.01416,120.96407
24.01427,120.98379
23.99385,120.9845
23.9786,120.98334
23.99813,121.05056
24.03181,120.91695
23.97062,120.97592
